Results Table 1,,,,,,,,,,,,,,,,,
,Specimen label,,,,,,,,,,,,,,,,
1911.06,31.8512,0.7345,,,,,,,,,,,,,,,
1911.08,31.8517,0.7348,,,,,,,,,,,,,,,
1911.1,31.8519,0.735,,,,,,,,,,,,,,,
1911.12,31.8523,0.7349,,,,,,,,,,,,,,,
1911.14,31.8527,0.7351,,,,,,,,,,,,,,,
1911.16,31.8529,0.7351,,,,,,,,,,,,,,,
1911.18,31.8531,0.7345,,,,,,,,,,,,,,,
1911.2,31.8535,0.7345,,,,,,,,,,,,,,,
1911.22,31.854,0.735,,,,,,,,,,,,,,,
1911.24,31.8542,0.7343,,,,,,,,,,,,,,,
1911.26,31.8544,0.7361,,,,,,,,,,,,,,,
1911.28,31.8548,0.7339,,,,,,,,,,,,,,,
1911.3,31.8552,0.7353,,,,,,,,,,,,,,,
1911.32,31.8554,0.7357,,,,,,,,,,,,,,,
1911.34,31.8558,0.7351,,,,,,,,,,,,,,,
1911.36,31.856,0.7361,,,,,,,,,,,,,,,
1911.38,31.8565,0.7351,,,,,,,,,,,,,,,
1911.4,31.8569,0.7358,,,,,,,,,,,,,,,
1911.42,31.8573,0.7362,,,,,,,,,,,,,,,
1911.44,31.8575,0.7341,,,,,,,,,,,,,,,
1911.46,31.8579,0.7341,,,,,,,,,,,,,,,
1911.48,31.8581,0.7356,,,,,,,,,,,,,,,
1911.5,31.8585,0.735,,,,,,,,,,,,,,,
1911.52,31.8587,0.7356,,,,,,,,,,,,,,,
1911.54,31.8592,0.7347,,,,,,,,,,,,,,,
1911.56,31.8596,0.7349,,,,,,,,,,,,,,,
1911.58,31.8598,0.736,,,,,,,,,,,,,,,
1911.6,31.8602,0.7353,,,,,,,,,,,,,,,
1911.62,31.8604,0.7352,,,,,,,,,,,,,,,
1911.64,31.8608,0.7363,,,,,,,,,,,,,,,
1911.66,31.8612,0.7357,,,,,,,,,,,,,,,
1911.68,31.8615,0.7362,,,,,,,,,,,,,,,
1911.7,31.8617,0.7351,,,,,,,,,,,,,,,
1911.72,31.8621,0.735,,,,,,,,,,,,,,,
1911.74,31.8623,0.736,,,,,,,,,,,,,,,
1911.76,31.8627,0.7353,,,,,,,,,,,,,,,
1911.78,31.8631,0.7361,,,,,,,,,,,,,,,
1911.8,31.8633,0.736,,,,,,,,,,,,,,,
1911.82,31.8635,0.7342,,,,,,,,,,,,,,,
1911.84,31.864,0.7356,,,,,,,,,,,,,,,
1911.86,31.8644,0.7361,,,,,,,,,,,,,,,
1911.88,31.8646,0.7358,,,,,,,,,,,,,,,
1911.9,31.8648,0.735,,,,,,,,,,,,,,,
1911.92,31.8652,0.7358,,,,,,,,,,,,,,,
1911.94,31.8656,0.7363,,,,,,,,,,,,,,,
1911.96,31.8658,0.7368,,,,,,,,,,,,,,,
1911.98,31.8662,0.735,,,,,,,,,,,,,,,
1912,31.8665,0.7344,,,,,,,,,,,,,,,
1912.02,31.8669,0.7365,,,,,,,,,,,,,,,
1912.04,31.8673,0.7351,,,,,,,,,,,,,,,
1912.06,31.8675,0.7368,,,,,,,,,,,,,,,
1912.08,31.8679,0.7348,,,,,,,,,,,,,,,
1912.1,31.8681,0.7356,,,,,,,,,,,,,,,
1912.12,31.8685,0.7362,,,,,,,,,,,,,,,
1912.14,31.869,0.7351,,,,,,,,,,,,,,,
1912.16,31.8692,0.7367,,,,,,,,,,,,,,,
1912.18,31.8696,0.7361,,,,,,,,,,,,,,,
1912.2,31.8698,0.7349,,,,,,,,,,,,,,,
1912.22,31.8702,0.7363,,,,,,,,,,,,,,,
1912.24,31.8706,0.7364,,,,,,,,,,,,,,,
1912.26,31.8708,0.7361,,,,,,,,,,,,,,,
1912.28,31.871,0.7356,,,,,,,,,,,,,,,
1912.3,31.8715,0.7351,,,,,,,,,,,,,,,
1912.32,31.8719,0.7353,,,,,,,,,,,,,,,
1912.34,31.8721,0.7364,,,,,,,,,,,,,,,
1912.36,31.8725,0.7358,,,,,,,,,,,,,,,
1912.38,31.8727,0.7349,,,,,,,,,,,,,,,
1912.4,31.8731,0.736,,,,,,,,,,,,,,,
1912.42,31.8735,0.7356,,,,,,,,,,,,,,,
1912.44,31.8737,0.7373,,,,,,,,,,,,,,,
1912.46,31.8742,0.7362,,,,,,,,,,,,,,,
1912.48,31.8744,0.7359,,,,,,,,,,,,,,,
1912.5,31.8748,0.7361,,,,,,,,,,,,,,,
1912.52,31.8752,0.7362,,,,,,,,,,,,,,,
1912.54,31.8754,0.7368,,,,,,,,,,,,,,,
1912.56,31.8758,0.7359,,,,,,,,,,,,,,,
1912.58,31.8762,0.7368,,,,,,,,,,,,,,,
1912.6,31.8765,0.7365,,,,,,,,,,,,,,,
1912.62,31.8769,0.7349,,,,,,,,,,,,,,,
1912.64,31.8773,0.7351,,,,,,,,,,,,,,,
1912.66,31.8775,0.7363,,,,,,,,,,,,,,,
1912.68,31.8779,0.736,,,,,,,,,,,,,,,
1912.7,31.8781,0.7356,,,,,,,,,,,,,,,
1912.72,31.8785,0.7361,,,,,,,,,,,,,,,
1912.74,31.879,0.735,,,,,,,,,,,,,,,
1912.76,31.8794,0.7363,,,,,,,,,,,,,,,
1912.78,31.8796,0.7377,,,,,,,,,,,,,,,
1912.8,31.88,0.7363,,,,,,,,,,,,,,,
1912.82,31.8804,0.7364,,,,,,,,,,,,,,,
1912.84,31.8808,0.7351,,,,,,,,,,,,,,,
1912.86,31.881,0.736,,,,,,,,,,,,,,,
1912.88,31.8815,0.7369,,,,,,,,,,,,,,,
1912.9,31.8817,0.7356,,,,,,,,,,,,,,,
1912.92,31.8821,0.7358,,,,,,,,,,,,,,,
1912.94,31.8825,0.7361,,,,,,,,,,,,,,,
1912.96,31.8827,0.736,,,,,,,,,,,,,,,
1912.98,31.8831,0.7364,,,,,,,,,,,,,,,
1913,31.8833,0.7361,,,,,,,,,,,,,,,
1913.02,31.8837,0.736,,,,,,,,,,,,,,,
1913.04,31.8842,0.7366,,,,,,,,,,,,,,,
1913.06,31.8844,0.7369,,,,,,,,,,,,,,,
1913.08,31.8848,0.7372,,,,,,,,,,,,,,,
1913.1,31.8852,0.7372,,,,,,,,,,,,,,,
1913.12,31.8854,0.7361,,,,,,,,,,,,,,,
1913.14,31.8858,0.736,,,,,,,,,,,,,,,
1913.16,31.8862,0.7364,,,,,,,,,,,,,,,
1913.18,31.8865,0.7357,,,,,,,,,,,,,,,
1913.2,31.8869,0.7377,,,,,,,,,,,,,,,
1913.22,31.8873,0.7353,,,,,,,,,,,,,,,
1913.24,31.8877,0.7361,,,,,,,,,,,,,,,
1913.26,31.8879,0.7364,,,,,,,,,,,,,,,
1913.28,31.8883,0.7355,,,,,,,,,,,,,,,
1913.3,31.8885,0.7376,,,,,,,,,,,,,,,
1913.32,31.889,0.736,,,,,,,,,,,,,,,
1913.34,31.8894,0.7361,,,,,,,,,,,,,,,
1913.36,31.8896,0.7374,,,,,,,,,,,,,,,
1913.38,31.89,0.7358,,,,,,,,,,,,,,,
1913.4,31.8904,0.7357,,,,,,,,,,,,,,,
1913.42,31.8906,0.7366,,,,,,,,,,,,,,,
1913.44,31.891,0.7348,,,,,,,,,,,,,,,
1913.46,31.8912,0.7362,,,,,,,,,,,,,,,
1913.48,31.8917,0.7377,,,,,,,,,,,,,,,
1913.5,31.8921,0.7357,,,,,,,,,,,,,,,
1913.52,31.8923,0.7362,,,,,,,,,,,,,,,
1913.54,31.8927,0.7368,,,,,,,,,,,,,,,
1913.56,31.8929,0.7357,,,,,,,,,,,,,,,
1913.58,31.8933,0.7367,,,,,,,,,,,,,,,
1913.6,31.8935,0.7364,,,,,,,,,,,,,,,
1913.62,31.894,0.7373,,,,,,,,,,,,,,,
1913.64,31.8942,0.7368,,,,,,,,,,,,,,,
1913.66,31.8946,0.7356,,,,,,,,,,,,,,,
1913.68,31.8948,0.7379,,,,,,,,,,,,,,,
1913.7,31.8952,0.7368,,,,,,,,,,,,,,,
1913.72,31.8956,0.7367,,,,,,,,,,,,,,,
1913.74,31.8958,0.7375,,,,,,,,,,,,,,,
1913.76,31.8962,0.7354,,,,,,,,,,,,,,,
1913.78,31.8967,0.7373,,,,,,,,,,,,,,,
1913.8,31.8969,0.7369,,,,,,,,,,,,,,,
1913.82,31.8973,0.7359,,,,,,,,,,,,,,,
1913.84,31.8975,0.7367,,,,,,,,,,,,,,,
1913.86,31.8979,0.7366,,,,,,,,,,,,,,,
1913.88,31.8983,0.736,,,,,,,,,,,,,,,
1913.9,31.8987,0.7369,,,,,,,,,,,,,,,
1913.92,31.899,0.7367,,,,,,,,,,,,,,,
1913.94,31.8994,0.7363,,,,,,,,,,,,,,,
1913.96,31.8996,0.7377,,,,,,,,,,,,,,,
1913.98,31.9,0.7363,,,,,,,,,,,,,,,
1914,31.9002,0.7381,,,,,,,,,,,,,,,
1914.02,31.9006,0.7372,,,,,,,,,,,,,,,
1914.04,31.9008,0.7368,,,,,,,,,,,,,,,
1914.06,31.9012,0.7372,,,,,,,,,,,,,,,
1914.08,31.9015,0.7363,,,,,,,,,,,,,,,
1914.1,31.9019,0.7368,,,,,,,,,,,,,,,
1914.12,31.9021,0.7378,,,,,,,,,,,,,,,
1914.14,31.9025,0.7369,,,,,,,,,,,,,,,
1914.16,31.9029,0.737,,,,,,,,,,,,,,,
1914.18,31.9031,0.7376,,,,,,,,,,,,,,,
1914.2,31.9033,0.7363,,,,,,,,,,,,,,,
1914.22,31.9037,0.737,,,,,,,,,,,,,,,
1914.24,31.9042,0.7379,,,,,,,,,,,,,,,
1914.26,31.9044,0.7367,,,,,,,,,,,,,,,
1914.28,31.9048,0.7381,,,,,,,,,,,,,,,
1914.3,31.905,0.7366,,,,,,,,,,,,,,,
1914.32,31.9054,0.7367,,,,,,,,,,,,,,,
1914.34,31.9056,0.7385,,,,,,,,,,,,,,,
1914.36,31.906,0.7367,,,,,,,,,,,,,,,
1914.38,31.9062,0.7378,,,,,,,,,,,,,,,
1914.4,31.9067,0.7362,,,,,,,,,,,,,,,
1914.42,31.9071,0.7373,,,,,,,,,,,,,,,
1914.44,31.9073,0.7382,,,,,,,,,,,,,,,
1914.46,31.9077,0.7364,,,,,,,,,,,,,,,
1914.48,31.9081,0.738,,,,,,,,,,,,,,,
1914.5,31.9083,0.7378,,,,,,,,,,,,,,,
1914.52,31.9087,0.7365,,,,,,,,,,,,,,,
1914.54,31.909,0.7375,,,,,,,,,,,,,,,
1914.56,31.9094,0.7377,,,,,,,,,,,,,,,
1914.58,31.9096,0.7375,,,,,,,,,,,,,,,
1914.6,31.91,0.7372,,,,,,,,,,,,,,,
1914.62,31.9102,0.7375,,,,,,,,,,,,,,,
1914.64,31.9106,0.7369,,,,,,,,,,,,,,,
1914.66,31.911,0.7376,,,,,,,,,,,,,,,
1914.68,31.9112,0.7372,,,,,,,,,,,,,,,
1914.7,31.9117,0.737,,,,,,,,,,,,,,,
1914.72,31.9121,0.7372,,,,,,,,,,,,,,,
1914.74,31.9125,0.7365,,,,,,,,,,,,,,,
1914.76,31.9127,0.7377,,,,,,,,,,,,,,,
1914.78,31.9129,0.7377,,,,,,,,,,,,,,,
1914.8,31.9133,0.7374,,,,,,,,,,,,,,,
1914.82,31.9137,0.7374,,,,,,,,,,,,,,,
1914.84,31.914,0.7369,,,,,,,,,,,,,,,
1914.86,31.9142,0.7372,,,,,,,,,,,,,,,
1914.88,31.9146,0.7384,,,,,,,,,,,,,,,
1914.9,31.9148,0.7382,,,,,,,,,,,,,,,
1914.92,31.9152,0.7381,,,,,,,,,,,,,,,
1914.94,31.9156,0.7367,,,,,,,,,,,,,,,
1914.96,31.916,0.7378,,,,,,,,,,,,,,,
1914.98,31.9165,0.7383,,,,,,,,,,,,,,,
1915,31.9167,0.7381,,,,,,,,,,,,,,,
1915.02,31.9171,0.7381,,,,,,,,,,,,,,,
1915.04,31.9173,0.7379,,,,,,,,,,,,,,,
1915.06,31.9177,0.7373,,,,,,,,,,,,,,,
1915.08,31.9179,0.7376,,,,,,,,,,,,,,,
1915.1,31.9183,0.7376,,,,,,,,,,,,,,,
1915.12,31.9185,0.7359,,,,,,,,,,,,,,,
1915.14,31.919,0.7375,,,,,,,,,,,,,,,
1915.16,31.9192,0.7374,,,,,,,,,,,,,,,
1915.18,31.9196,0.7371,,,,,,,,,,,,,,,
1915.2,31.92,0.7381,,,,,,,,,,,,,,,
1915.22,31.9202,0.7372,,,,,,,,,,,,,,,
1915.24,31.9206,0.7383,,,,,,,,,,,,,,,
1915.26,31.921,0.7377,,,,,,,,,,,,,,,
1915.28,31.9215,0.738,,,,,,,,,,,,,,,
1915.3,31.9217,0.7385,,,,,,,,,,,,,,,
1915.32,31.9221,0.737,,,,,,,,,,,,,,,
1915.34,31.9225,0.7377,,,,,,,,,,,,,,,
1915.36,31.9229,0.7387,,,,,,,,,,,,,,,
1915.38,31.9231,0.738,,,,,,,,,,,,,,,
1915.4,31.9235,0.7372,,,,,,,,,,,,,,,
1915.42,31.9237,0.7379,,,,,,,,,,,,,,,
1915.44,31.9242,0.7372,,,,,,,,,,,,,,,
1915.46,31.9246,0.7383,,,,,,,,,,,,,,,
1915.48,31.9248,0.7383,,,,,,,,,,,,,,,
1915.5,31.9252,0.7376,,,,,,,,,,,,,,,
1915.52,31.9256,0.7383,,,,,,,,,,,,,,,
1915.54,31.9258,0.7373,,,,,,,,,,,,,,,
1915.56,31.9262,0.7384,,,,,,,,,,,,,,,
1915.58,31.9267,0.7371,,,,,,,,,,,,,,,
1915.6,31.9271,0.7364,,,,,,,,,,,,,,,
1915.62,31.9273,0.7385,,,,,,,,,,,,,,,
1915.64,31.9277,0.7382,,,,,,,,,,,,,,,
1915.66,31.9281,0.7377,,,,,,,,,,,,,,,
1915.68,31.9283,0.7388,,,,,,,,,,,,,,,
1915.7,31.9287,0.7377,,,,,,,,,,,,,,,
1915.72,31.929,0.7381,,,,,,,,,,,,,,,
1915.74,31.9294,0.7374,,,,,,,,,,,,,,,
1915.76,31.9296,0.7372,,,,,,,,,,,,,,,
1915.78,31.93,0.7384,,,,,,,,,,,,,,,
1915.8,31.9304,0.7384,,,,,,,,,,,,,,,
1915.82,31.9306,0.7368,,,,,,,,,,,,,,,
1915.84,31.9308,0.7376,,,,,,,,,,,,,,,
1915.86,31.9312,0.7381,,,,,,,,,,,,,,,
1915.88,31.9317,0.7366,,,,,,,,,,,,,,,
1915.9,31.9321,0.7383,,,,,,,,,,,,,,,
1915.92,31.9323,0.7374,,,,,,,,,,,,,,,
1915.94,31.9327,0.7382,,,,,,,,,,,,,,,
1915.96,31.9329,0.7382,,,,,,,,,,,,,,,
1915.98,31.9333,0.7381,,,,,,,,,,,,,,,
1916,31.9335,0.7386,,,,,,,,,,,,,,,
1916.02,31.9337,0.7364,,,,,,,,,,,,,,,
1916.04,31.9342,0.7371,,,,,,,,,,,,,,,
1916.06,31.9346,0.738,,,,,,,,,,,,,,,
1916.08,31.935,0.7371,,,,,,,,,,,,,,,
1916.1,31.9352,0.7371,,,,,,,,,,,,,,,
1916.12,31.9356,0.7384,,,,,,,,,,,,,,,
1916.14,31.936,0.7378,,,,,,,,,,,,,,,
1916.16,31.9362,0.738,,,,,,,,,,,,,,,
1916.18,31.9367,0.7386,,,,,,,,,,,,,,,
1916.2,31.9369,0.7372,,,,,,,,,,,,,,,
1916.22,31.9373,0.7385,,,,,,,,,,,,,,,
1916.24,31.9375,0.7375,,,,,,,,,,,,,,,
1916.26,31.9379,0.7379,,,,,,,,,,,,,,,
1916.28,31.9381,0.7396,,,,,,,,,,,,,,,
1916.3,31.9385,0.7375,,,,,,,,,,,,,,,
1916.32,31.939,0.7377,,,,,,,,,,,,,,,
1916.34,31.9394,0.7376,,,,,,,,,,,,,,,
1916.36,31.9396,0.7377,,,,,,,,,,,,,,,
1916.38,31.94,0.7387,,,,,,,,,,,,,,,
1916.4,31.9402,0.7377,,,,,,,,,,,,,,,
1916.42,31.9406,0.738,,,,,,,,,,,,,,,
1916.44,31.9408,0.7386,,,,,,,,,,,,,,,
1916.46,31.9412,0.7374,,,,,,,,,,,,,,,
1916.48,31.9417,0.7378,,,,,,,,,,,,,,,
1916.5,31.9419,0.7377,,,,,,,,,,,,,,,
1916.52,31.9421,0.738,,,,,,,,,,,,,,,
1916.54,31.9425,0.7385,,,,,,,,,,,,,,,
1916.56,31.9429,0.7393,,,,,,,,,,,,,,,
1916.58,31.9431,0.7378,,,,,,,,,,,,,,,
1916.6,31.9433,0.7386,,,,,,,,,,,,,,,
1916.62,31.9437,0.7384,,,,,,,,,,,,,,,
1916.64,31.9442,0.7374,,,,,,,,,,,,,,,
1916.66,31.9444,0.7392,,,,,,,,,,,,,,,
1916.68,31.9448,0.7378,,,,,,,,,,,,,,,
1916.7,31.945,0.7391,,,,,,,,,,,,,,,
1916.72,31.9452,0.7383,,,,,,,,,,,,,,,
1916.74,31.9456,0.7386,,,,,,,,,,,,,,,
1916.76,31.946,0.7384,,,,,,,,,,,,,,,
1916.78,31.9462,0.7382,,,,,,,,,,,,,,,
1916.8,31.9467,0.7396,,,,,,,,,,,,,,,
1916.82,31.9471,0.7383,,,,,,,,,,,,,,,
1916.84,31.9475,0.7378,,,,,,,,,,,,,,,
1916.86,31.9477,0.7391,,,,,,,,,,,,,,,
1916.88,31.9481,0.7384,,,,,,,,,,,,,,,
1916.9,31.9483,0.7375,,,,,,,,,,,,,,,
1916.92,31.9487,0.7389,,,,,,,,,,,,,,,
1916.94,31.9492,0.7389,,,,,,,,,,,,,,,
1916.96,31.9494,0.7384,,,,,,,,,,,,,,,
1916.98,31.9498,0.7398,,,,,,,,,,,,,,,
1917,31.95,0.7387,,,,,,,,,,,,,,,
1917.02,31.9504,0.739,,,,,,,,,,,,,,,
1917.04,31.9506,0.7397,,,,,,,,,,,,,,,
1917.06,31.951,0.7386,,,,,,,,,,,,,,,
1917.08,31.9515,0.7394,,,,,,,,,,,,,,,
1917.1,31.9517,0.7385,,,,,,,,,,,,,,,
1917.12,31.9521,0.7377,,,,,,,,,,,,,,,
1917.14,31.9523,0.7387,,,,,,,,,,,,,,,
1917.16,31.9527,0.739,,,,,,,,,,,,,,,
1917.18,31.9529,0.7396,,,,,,,,,,,,,,,
1917.2,31.9533,0.7385,,,,,,,,,,,,,,,
1917.22,31.9535,0.7381,,,,,,,,,,,,,,,
1917.24,31.954,0.7386,,,,,,,,,,,,,,,
1917.26,31.9542,0.7395,,,,,,,,,,,,,,,
1917.28,31.9544,0.7388,,,,,,,,,,,,,,,
1917.3,31.9548,0.7384,,,,,,,,,,,,,,,
1917.32,31.955,0.7395,,,,,,,,,,,,,,,
1917.34,31.9554,0.7372,,,,,,,,,,,,,,,
1917.36,31.9558,0.7402,,,,,,,,,,,,,,,
1917.38,31.9562,0.7382,,,,,,,,,,,,,,,
1917.4,31.9565,0.7379,,,,,,,,,,,,,,,
1917.42,31.9569,0.7396,,,,,,,,,,,,,,,
1917.44,31.9571,0.7379,,,,,,,,,,,,,,,
1917.46,31.9575,0.7398,,,,,,,,,,,,,,,
1917.48,31.9579,0.7393,,,,,,,,,,,,,,,
1917.5,31.9583,0.7385,,,,,,,,,,,,,,,
1917.52,31.9585,0.7396,,,,,,,,,,,,,,,
1917.54,31.959,0.7383,,,,,,,,,,,,,,,
1917.56,31.9592,0.7394,,,,,,,,,,,,,,,
1917.58,31.9596,0.7399,,,,,,,,,,,,,,,
1917.6,31.96,0.7377,,,,,,,,,,,,,,,
1917.62,31.9602,0.7396,,,,,,,,,,,,,,,
1917.64,31.9606,0.7395,,,,,,,,,,,,,,,
1917.66,31.961,0.739,,,,,,,,,,,,,,,
1917.68,31.9612,0.7399,,,,,,,,,,,,,,,
1917.7,31.9617,0.7387,,,,,,,,,,,,,,,
1917.72,31.9619,0.7385,,,,,,,,,,,,,,,
1917.74,31.9623,0.7393,,,,,,,,,,,,,,,
1917.76,31.9627,0.7379,,,,,,,,,,,,,,,
1917.78,31.9629,0.7385,,,,,,,,,,,,,,,
1917.8,31.9633,0.7401,,,,,,,,,,,,,,,
1917.82,31.9637,0.739,,,,,,,,,,,,,,,
1917.84,31.964,0.7399,,,,,,,,,,,,,,,
1917.86,31.9644,0.7395,,,,,,,,,,,,,,,
1917.88,31.9648,0.7406,,,,,,,,,,,,,,,
1917.9,31.965,0.7398,,,,,,,,,,,,,,,
1917.92,31.9654,0.7379,,,,,,,,,,,,,,,
1917.94,31.9658,0.7392,,,,,,,,,,,,,,,
1917.96,31.9662,0.7384,,,,,,,,,,,,,,,
1917.98,31.9665,0.7394,,,,,,,,,,,,,,,
1918,31.9669,0.7398,,,,,,,,,,,,,,,
1918.02,31.9673,0.7393,,,,,,,,,,,,,,,
1918.04,31.9675,0.739,,,,,,,,,,,,,,,
1918.06,31.9679,0.7397,,,,,,,,,,,,,,,
1918.08,31.9683,0.7391,,,,,,,,,,,,,,,
1918.1,31.9687,0.7396,,,,,,,,,,,,,,,
1918.12,31.969,0.7408,,,,,,,,,,,,,,,
1918.14,31.9694,0.7379,,,,,,,,,,,,,,,
1918.16,31.9696,0.7399,,,,,,,,,,,,,,,
1918.18,31.97,0.7397,,,,,,,,,,,,,,,
1918.2,31.9702,0.7386,,,,,,,,,,,,,,,
1918.22,31.9706,0.7404,,,,,,,,,,,,,,,
1918.24,31.9708,0.7392,,,,,,,,,,,,,,,
1918.26,31.9712,0.7395,,,,,,,,,,,,,,,
1918.28,31.9717,0.7404,,,,,,,,,,,,,,,
1918.3,31.9719,0.7393,,,,,,,,,,,,,,,
1918.32,31.9721,0.7392,,,,,,,,,,,,,,,
1918.34,31.9725,0.7395,,,,,,,,,,,,,,,
1918.36,31.9729,0.7394,,,,,,,,,,,,,,,
1918.38,31.9731,0.7401,,,,,,,,,,,,,,,
1918.4,31.9735,0.7397,,,,,,,,,,,,,,,
1918.42,31.9737,0.7402,,,,,,,,,,,,,,,
1918.44,31.9742,0.74,,,,,,,,,,,,,,,
1918.46,31.9746,0.7404,,,,,,,,,,,,,,,
1918.48,31.975,0.7396,,,,,,,,,,,,,,,
1918.5,31.9752,0.7401,,,,,,,,,,,,,,,
1918.52,31.9754,0.7389,,,,,,,,,,,,,,,
1918.54,31.9758,0.7393,,,,,,,,,,,,,,,
1918.56,31.9762,0.74,,,,,,,,,,,,,,,
1918.58,31.9765,0.7394,,,,,,,,,,,,,,,
1918.6,31.9769,0.7398,,,,,,,,,,,,,,,
1918.62,31.9771,0.7389,,,,,,,,,,,,,,,
1918.64,31.9775,0.7403,,,,,,,,,,,,,,,
1918.66,31.9779,0.7402,,,,,,,,,,,,,,,
1918.68,31.9781,0.7397,,,,,,,,,,,,,,,
1918.7,31.9785,0.74,,,,,,,,,,,,,,,
1918.72,31.9787,0.7395,,,,,,,,,,,,,,,
1918.74,31.9792,0.7397,,,,,,,,,,,,,,,
1918.76,31.9796,0.7398,,,,,,,,,,,,,,,
1918.78,31.9798,0.7391,,,,,,,,,,,,,,,
1918.8,31.9802,0.7396,,,,,,,,,,,,,,,
1918.82,31.9804,0.7401,,,,,,,,,,,,,,,
1918.84,31.9808,0.7392,,,,,,,,,,,,,,,
1918.86,31.9812,0.7397,,,,,,,,,,,,,,,
1918.88,31.9815,0.7406,,,,,,,,,,,,,,,
1918.9,31.9817,0.7397,,,,,,,,,,,,,,,
1918.92,31.9821,0.7406,,,,,,,,,,,,,,,
1918.94,31.9825,0.7396,,,,,,,,,,,,,,,
1918.96,31.9827,0.7395,,,,,,,,,,,,,,,
1918.98,31.9831,0.7407,,,,,,,,,,,,,,,
1919,31.9833,0.7398,,,,,,,,,,,,,,,
1919.02,31.9835,0.7402,,,,,,,,,,,,,,,
1919.04,31.984,0.7406,,,,,,,,,,,,,,,
1919.06,31.9842,0.7405,,,,,,,,,,,,,,,
1919.08,31.9846,0.7409,,,,,,,,,,,,,,,
1919.1,31.9848,0.7397,,,,,,,,,,,,,,,
1919.12,31.9852,0.7403,,,,,,,,,,,,,,,
1919.14,31.9854,0.7402,,,,,,,,,,,,,,,
1919.16,31.9858,0.739,,,,,,,,,,,,,,,
1919.18,31.986,0.7412,,,,,,,,,,,,,,,
1919.2,31.9865,0.7407,,,,,,,,,,,,,,,
1919.22,31.9869,0.7402,,,,,,,,,,,,,,,
1919.24,31.9871,0.7409,,,,,,,,,,,,,,,
1919.26,31.9875,0.7411,,,,,,,,,,,,,,,
1919.28,31.9877,0.7398,,,,,,,,,,,,,,,
1919.3,31.9883,0.7416,,,,,,,,,,,,,,,
1919.32,31.9887,0.7393,,,,,,,,,,,,,,,
1919.34,31.989,0.7397,,,,,,,,,,,,,,,
1919.36,31.9894,0.7411,,,,,,,,,,,,,,,
1919.38,31.9898,0.7398,,,,,,,,,,,,,,,
1919.4,31.99,0.7406,,,,,,,,,,,,,,,
1919.42,31.9904,0.7395,,,,,,,,,,,,,,,
1919.44,31.9906,0.7405,,,,,,,,,,,,,,,
1919.46,31.9908,0.741,,,,,,,,,,,,,,,
1919.48,31.9912,0.7402,,,,,,,,,,,,,,,
1919.5,31.9917,0.7401,,,,,,,,,,,,,,,
1919.52,31.9919,0.7406,,,,,,,,,,,,,,,
1919.54,31.9921,0.7399,,,,,,,,,,,,,,,
1919.56,31.9925,0.7411,,,,,,,,,,,,,,,
1919.58,31.9927,0.7407,,,,,,,,,,,,,,,
1919.6,31.9931,0.7397,,,,,,,,,,,,,,,
1919.62,31.9933,0.7413,,,,,,,,,,,,,,,
1919.64,31.9937,0.7407,,,,,,,,,,,,,,,
1919.66,31.994,0.7399,,,,,,,,,,,,,,,
1919.68,31.9944,0.7406,,,,,,,,,,,,,,,
1919.7,31.9948,0.7395,,,,,,,,,,,,,,,
1919.72,31.995,0.7403,,,,,,,,,,,,,,,
1919.74,31.9954,0.7407,,,,,,,,,,,,,,,
1919.76,31.9958,0.7408,,,,,,,,,,,,,,,
1919.78,31.996,0.7416,,,,,,,,,,,,,,,
1919.8,31.9965,0.7398,,,,,,,,,,,,,,,
1919.82,31.9967,0.7396,,,,,,,,,,,,,,,
1919.84,31.9971,0.741,,,,,,,,,,,,,,,
1919.86,31.9975,0.7401,,,,,,,,,,,,,,,
1919.88,31.9977,0.7416,,,,,,,,,,,,,,,
1919.9,31.9981,0.7404,,,,,,,,,,,,,,,
1919.92,31.9985,0.7403,,,,,,,,,,,,,,,
1919.94,31.9987,0.7416,,,,,,,,,,,,,,,
1919.96,31.9992,0.7407,,,,,,,,,,,,,,,
1919.98,31.9996,0.7404,,,,,,,,,,,,,,,
1920,31.9998,0.7411,,,,,,,,,,,,,,,
1920.02,32.0002,0.7408,,,,,,,,,,,,,,,
1920.04,32.0004,0.7396,,,,,,,,,,,,,,,
1920.06,32.0008,0.7411,,,,,,,,,,,,,,,
1920.08,32.0012,0.7404,,,,,,,,,,,,,,,
1920.1,32.0017,0.7415,,,,,,,,,,,,,,,
1920.12,32.0019,0.7415,,,,,,,,,,,,,,,
1920.14,32.0023,0.74,,,,,,,,,,,,,,,
1920.16,32.0025,0.7409,,,,,,,,,,,,,,,
1920.18,32.0029,0.7414,,,,,,,,,,,,,,,
1920.2,32.0033,0.7415,,,,,,,,,,,,,,,
1920.22,32.0035,0.7411,,,,,,,,,,,,,,,
1920.24,32.0037,0.7402,,,,,,,,,,,,,,,
1920.26,32.0042,0.7408,,,,,,,,,,,,,,,
1920.28,32.0046,0.742,,,,,,,,,,,,,,,
1920.3,32.005,0.7412,,,,,,,,,,,,,,,
1920.32,32.0052,0.7412,,,,,,,,,,,,,,,
1920.34,32.0056,0.7402,,,,,,,,,,,,,,,
1920.36,32.0058,0.7407,,,,,,,,,,,,,,,
1920.38,32.0062,0.7418,,,,,,,,,,,,,,,
1920.4,32.0067,0.7407,,,,,,,,,,,,,,,
